time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,6.73822134782,-6.75253376339,23.2993800686,5.96489059839,5.83243921771,0.0,6.73444530774,-6.14846160658,4.16883295178,-0.00578185189455,-0.131382594969,0.0,495.72830528898385,496.78763679902625,493.4799608043859,495.94470512271334
4.080000000000001,7.14820937412,-7.12642401518,23.544260974,5.9645549195,5.82479673538,0.0,6.93208454939,-6.31487115274,3.99353670242,-0.00522282865472,-0.12037612301,0.0,434.8374379217873,435.7435634836197,436.7205935377737,436.7673322989081
4.14,7.57219186651,-7.51168789933,23.7825639175,5.96416530527,5.8178943797,0.0,7.20050115912,-6.52728027961,3.94855231909,-0.00916464724871,-0.106078036863,0.0,484.08778902922535,485.1521059230914,483.01189047598155,482.71453909996274
4.199999999999998,8.01005833437,-7.90834635832,24.0137875816,5.96356263543,5.8119916614,0.0,7.39518875827,-6.69509755224,3.75870412395,-0.0118649682417,-0.0862624694665,0.0,433.59708431815505,435.25046382031553,434.6173702526418,434.39102493715063
4.259999999999997,8.45952354189,-8.31509990659,24.2333885133,5.96274190962,5.80675699405,0.0,7.5870663749,-6.86384441669,3.5612020635,-0.0175782546478,-0.0892830825053,0.0,431.7848839737212,431.52333040283526,432.5688819787429,432.08742052910736
4.319999999999996,8.9228769549,-8.73351764597,24.4454403596,5.96161218695,5.80097093867,0.0,7.85766470908,-7.0835810125,3.50588030852,-0.0214546706101,-0.11723127433,0.0,485.6380088906146,483.5289094016689,484.15328784636154,483.86153498120325
4.379999999999995,9.40147469327,-9.16459760825,24.6522319541,5.96093573084,5.79354198054,0.0,8.09550453151,-7.28604476696,3.38621928326,0.00377975159219,-0.142137884053,0.0,466.37799767716785,464.4142553943147,463.16641093877814,465.1475707511786
4.439999999999993,9.89349367216,-9.60738330427,24.8501625204,5.96162674968,5.78510097413,0.0,8.30528181628,-7.47385115141,3.21092293067,0.0236884872817,-0.137925667671,0.0,445.79994162747096,446.1257898560657,446.3479027650569,447.9702418689929
4.499999999999992,10.3978417637,-10.0613463273,25.0369712555,5.96289822847,5.77672851158,0.0,8.50650627197,-7.65867386774,3.01568123654,0.0156603753471,-0.142980871468,0.0,440.1210232552417,439.6839377854153,440.9365412925314,440.27256269132727
4.559999999999991,10.917192156,-10.528122477,25.2169213984,5.96359227724,5.76863349065,0.0,8.80479583061,-7.90052661639,2.98088922453,0.00177493384264,-0.122351138593,0.0,498.6684667881973,500.1587597660629,499.7498911231671,498.7362966536488
4.6199999999999894,11.4525823848,-11.0084364632,25.3914668379,5.96429405268,5.76190880321,0.0,9.04138702076,-8.11032228854,2.83646746379,0.0264607862823,-0.0969320626541,0.0,463.68207149354066,465.66450189331965,463.4659529431269,465.402773660468
4.679999999999988,12.0006583385,-11.500616655,25.5547673705,5.96600167328,5.75585667468,0.0,9.22790004714,-8.29633289095,2.60690230999,0.0321857246689,-0.110202721328,0.0,435.2754461291584,434.1538184563556,432.84964655525033,433.33160937730366
4.739999999999987,12.5582587867,-12.0031896922,25.7015505037,5.96762973517,5.74936482341,0.0,9.35922907534,-8.45703747831,2.28658859558,0.0143961259357,-0.10446483793,0.0,396.51942205633594,397.0345835563731,396.65100003586946,395.0133835139821
4.799999999999986,13.1235030346,-12.5154287399,25.828737035,5.96870027392,5.74278750348,0.0,9.48269242552,-8.61860942885,1.95370674859,0.0239703573237,-0.122694836058,0.0,389.74046388706944,388.01928007373215,388.30372709891503,389.20125883178395
4.859999999999984,13.7005159133,-13.0397589859,25.9428415978,5.97044233891,5.73548212022,0.0,9.75068531695,-8.85940876768,1.84857953685,0.0376106501331,-0.119944344336,0.0,477.15770173243203,477.35542185224716,478.2063452451508,479.24478509068524
4.919999999999983,14.2911667992,-13.5774218666,26.0467270294,5.97272278988,5.72828395006,0.0,9.93775851492,-9.06343691752,1.61417447456,0.0387894742251,-0.120019817573,0.0,432.36620021669813,432.34643223790283,430.6272748972506,430.7277633853803
4.979999999999982,14.8935369049,-14.1277162033,26.137264404,5.97592235372,5.72059775646,0.0,10.1412248032,-9.28040379055,1.40345493933,0.0727693358174,-0.153697343032,0.0,441.6421932248325,438.8384138593587,440.83418528078425,443.6358994035462
5.0399999999999805,15.5092975,-14.6917268265,26.2168730854,5.97989269942,5.71142533642,0.0,10.3839936127,-9.52041246551,1.24933656632,0.0477845672616,-0.15127717014,0.0,463.0355063287281,463.2049270332005,465.74750719402084,463.7914596115941
